ml_1,mAU_1,ml_2,mAU_2
14.626138,359.411499,14.626287,362.171631
14.626762,359.113708,14.626911,361.875092
14.627387,358.814209,14.627536,361.577484
14.628012,358.516083,14.62816,361.288757
14.628636,358.217468,14.628785,361.016998
14.629261,357.91748,14.62941,360.755554
14.629886,357.618866,14.630034,360.488647
14.63051,357.323547,14.630658,360.204437
14.631135,357.025635,14.631283,359.908203
14.631759,356.727631,14.631907,359.611572
14.632383,356.430511,14.632532,359.316376
14.633008,356.132813,14.633157,359.021942
14.633633,355.835754,14.633781,358.727203
14.634257,355.54068,14.634406,358.431946
14.634882,355.243317,14.635031,358.137421
14.635507,354.946503,14.635655,357.842468
14.636131,354.6521,14.636279,357.550903
14.636755,354.355957,14.636904,357.258392
14.63738,354.060181,14.637528,356.964539
14.638004,353.765869,14.638153,356.669525
14.638629,353.470123,14.638778,356.377686
14.639254,353.17688,14.639402,356.084351
14.639878,352.883545,14.640027,355.789673
14.640503,352.588043,14.640652,355.496887
14.641128,352.29361,14.641276,355.203247
14.641752,351.998749,14.6419,354.911469
14.642376,351.705261,14.642525,354.617767
14.643001,351.412323,14.643149,354.325836
14.643625,351.119476,14.643774,354.032745
14.64425,350.825439,14.644399,353.738556
14.644875,350.533051,14.645023,353.447418
14.645499,350.23999,14.645648,353.155609
14.646124,349.947601,14.646273,352.862213
14.646749,349.655334,14.646896,352.569519
14.647372,349.363373,14.647521,352.278809
14.647997,349.068726,14.648146,351.985504
14.648622,348.776459,14.64877,351.694794
14.649246,348.486023,14.649395,351.402679
14.649871,348.196472,14.65002,351.113373
14.650496,347.905975,14.650644,350.822662
14.65112,347.614288,14.651269,350.53299
14.651745,347.322815,14.651894,350.238098
14.652369,347.031647,14.652517,349.948883
14.652993,346.741089,14.653142,349.659241
14.653618,346.453461,14.653767,349.367584
14.654243,346.17804,14.654391,349.076477
14.654867,345.917419,14.655016,348.783844
14.655492,345.661926,14.655641,348.49411
14.656116,345.393829,14.656265,348.203308
14.656741,345.107666,14.65689,347.9104
14.657366,344.819122,14.657514,347.62262
14.65799,344.528839,14.658138,347.329498
14.658614,344.239166,14.658763,347.040588
14.659239,343.950043,14.659388,346.748383
14.659863,343.661835,14.660012,346.455597
14.660488,343.371887,14.660637,346.166626
14.661113,343.083557,14.661262,345.874542
14.661737,342.793091,14.661886,345.583252
14.662362,342.503693,14.662511,345.293884
14.662987,342.213684,14.663135,345.004761
14.66361,341.925751,14.663759,344.714722
14.664235,341.638794,14.664384,344.42215
14.66486,341.351532,14.665009,344.131409
14.665484,341.06311,14.665633,343.84137
14.666109,340.774139,14.666258,343.550903
14.666734,340.488434,14.666883,343.261261
14.667358,340.200867,14.667507,342.972473
14.667983,339.912292,14.668132,342.682617
14.668607,339.625244,14.668756,342.392365
14.669231,339.336731,14.66938,342.10376
14.669856,339.049927,14.670005,341.815155
14.670481,338.759705,14.67063,341.525085
14.671105,338.473419,14.671254,341.235962
14.67173,338.182404,14.671879,340.946686
14.672355,337.897217,14.672503,340.659943
14.672979,337.607269,14.673128,340.373932
14.673604,337.31778,14.673752,340.090759
14.674228,337.031616,14.674376,339.803711
14.674852,336.745392,14.675001,339.515533
14.675477,336.456024,14.675626,339.229553
14.676102,336.167603,14.67625,338.943817
14.676726,335.878815,14.676875,338.658264
14.677351,335.590881,14.6775,338.372009
14.677976,335.304535,14.678124,338.086975
14.6786,335.017242,14.678749,337.802246
14.679224,334.732391,14.679373,337.517731
14.679849,334.445984,14.679997,337.232056
14.680473,334.159393,14.680622,336.945862
14.681098,333.86853,14.681247,336.665558
14.681723,333.581726,14.681871,336.398102
14.682347,333.295593,14.682496,336.145538
14.682972,333.007355,14.683121,335.895508
14.683597,332.720184,14.683745,335.628784
14.68422,332.435089,14.68437,335.348053
14.684845,332.154663,14.684994,335.064331
14.68547,331.861115,14.685618,334.781433
14.686094,331.572266,14.686243,334.499786
14.686719,331.287415,14.686868,334.217102
14.687344,330.998413,14.687492,333.93512
14.687968,330.713165,14.688117,333.65387
14.688593,330.427155,14.688742,333.37262
14.689218,330.140381,14.689366,333.092163
14.689841,329.85379,14.68999,332.81308
14.690466,329.563354,14.690615,332.532837
14.691091,329.276093,14.691239,332.252716
14.691715,328.992706,14.691864,331.972717
14.69234,328.706024,14.692489,331.693695
14.692965,328.42276,14.693113,331.416016
14.693589,328.137421,14.693738,331.134796
14.694214,327.852905,14.694363,330.856567
14.694838,327.568268,14.694987,330.578064
14.695462,327.283234,14.695611,330.29834
14.696087,326.999023,14.696236,330.021393
14.696712,326.713043,14.69686,329.7435
14.697336,326.429047,14.697485,329.465485
14.697961,326.144928,14.69811,329.187805
14.698586,325.859955,14.698734,328.909546
14.69921,325.577301,14.699359,328.632202
14.699835,325.293976,14.699984,328.353973
14.700459,325.013092,14.700607,328.077728
14.701083,324.729706,14.701232,327.798645
14.701708,324.448486,14.701857,327.521759
14.702332,324.164764,14.702481,327.245575
14.702957,323.883972,14.703106,326.970215
14.703582,323.602081,14.703731,326.693054
14.704206,323.319885,14.704355,326.414124
14.704831,323.039856,14.70498,326.136841
14.705455,322.757965,14.705605,325.861267
14.706079,322.47757,14.706228,325.585724
14.706704,322.197845,14.706853,325.308563
14.707329,321.927277,14.707478,325.032166
14.707953,321.670837,14.708102,324.756317
14.708578,321.428162,14.708727,324.483337
14.709203,321.174103,14.709352,324.205841
14.709827,320.903717,14.709976,323.930817
14.710452,320.625366,14.710601,323.655273
14.711076,320.347778,14.711226,323.38028
14.7117,320.06781,14.711849,323.107086
14.712325,319.790131,14.712474,322.833557
14.71295,319.512909,14.713099,322.559448
14.713574,319.233368,14.713723,322.286346
14.714199,318.956177,14.714348,322.011902
14.714824,318.678802,14.714972,321.738892
14.715448,318.401733,14.715597,321.466553
14.716072,318.125519,14.716222,321.194183
14.716697,317.849182,14.716846,320.921234
14.717321,317.573273,14.71747,320.647064
14.717946,317.299683,14.718095,320.375763
14.718571,317.025238,14.718719,320.101898
14.719195,316.749329,14.719344,319.830017
14.71982,316.474823,14.719969,319.558167
14.720445,316.198547,14.720593,319.285461
14.721069,315.923828,14.721218,319.014343
14.721693,315.652832,14.721843,318.743439
14.722318,315.378021,14.722466,318.472382
14.722942,315.104034,14.723091,318.200348
14.723567,314.829071,14.723716,317.928802
14.724192,314.556366,14.72434,317.657715
14.724816,314.281372,14.724965,317.385834
14.725441,314.008972,14.72559,317.116028
14.726066,313.735748,14.726214,316.84494
14.726689,313.465332,14.726839,316.575073
14.727314,313.193207,14.727464,316.306122
14.727939,312.921326,14.728087,316.036285
14.728563,312.647461,14.728712,315.766235
14.729188,312.377472,14.729337,315.498138
14.729813,312.103638,14.729961,315.227325
14.730437,311.832245,14.730586,314.958221
14.731062,311.560394,14.731211,314.689209
14.731687,311.288086,14.731835,314.41803
14.73231,311.018524,14.73246,314.150665
14.732935,310.745331,14.733084,313.88382
14.73356,310.472015,14.733708,313.61499
14.734184,310.202423,14.734333,313.347443
14.734809,309.931854,14.734958,313.089691
14.735434,309.65976,14.735582,312.847198
14.736058,309.390991,14.736207,312.612457
14.736683,309.120605,14.736832,312.368103
14.737307,308.850739,14.737456,312.107819
14.737931,308.58017,14.738081,311.841156
14.738556,308.311646,14.738705,311.574921
14.739181,308.042694,14.739329,311.306946
14.739805,307.772949,14.739954,311.039734
14.74043,307.506104,14.740579,310.772552
14.741055,307.235168,14.741203,310.507782
14.741679,306.96814,14.741828,310.239227
14.742303,306.699677,14.742453,309.974731
14.742928,306.429993,14.743077,309.707397
14.743552,306.16275,14.743701,309.443665
14.744177,305.894348,14.744326,309.176483
14.744802,305.628021,14.74495,308.911804
14.745426,305.361603,14.745575,308.64621
14.746051,305.094086,14.7462,308.382477
14.746675,304.826508,14.746824,308.114716
14.7473,304.557556,14.747449,307.84668
14.747924,304.292358,14.748074,307.580658
14.748549,304.023682,14.748698,307.3172
14.749173,303.756348,14.749322,307.052429
14.749798,303.489136,14.749947,306.786194
14.750422,303.222565,14.750571,306.521667
14.751047,302.957397,14.751196,306.25946
14.751672,302.690521,14.751821,305.994202
14.752296,302.423889,14.752445,305.729523
14.75292,302.157745,14.75307,305.463867
14.753545,301.891937,14.753695,305.198456
14.754169,301.626312,14.754319,304.93338
14.754794,301.36203,14.754943,304.671539
14.755419,301.096039,14.755568,304.406708
14.756043,300.831177,14.756192,304.143646
14.756668,300.566498,14.756817,303.880066
14.757293,300.2995,14.757442,303.615784
14.757917,300.034119,14.758066,303.352509
14.758541,299.769043,14.758691,303.087372
14.759166,299.504395,14.759315,302.821045
14.75979,299.240906,14.759939,302.555725
14.760415,298.981262,14.760564,302.29248
14.76104,298.733246,14.761189,302.026581
14.761664,298.499054,14.761813,301.761536
14.762289,298.268036,14.762438,301.499603
14.762914,298.019958,14.763062,301.23761
14.763537,297.760437,14.763687,300.973328
14.764162,297.498962,14.764312,300.707825
14.764787,297.239136,14.764936,300.444153
14.765411,296.976471,14.76556,300.181549
14.766036,296.715088,14.766185,299.915009
14.766661,296.452209,14.766809,299.649139
14.767285,296.190399,14.767434,299.386688
14.76791,295.927704,14.768059,299.123383
14.768535,295.665283,14.768683,298.860535
14.769158,295.40506,14.769308,298.59613
14.769783,295.141144,14.769933,298.331787
14.770408,294.879059,14.770557,298.06781
14.771032,294.616608,14.771181,297.805908
14.771657,294.354401,14.771806,297.542603
14.772282,294.093292,14.77243,297.279358
14.772906,293.832123,14.773055,297.017975
14.773531,293.568573,14.77368,296.754761
14.774155,293.306213,14.774304,296.492035
14.774779,293.047211,14.774929,296.228363
14.775404,292.786621,14.775554,295.96637
14.776029,292.52359,14.776177,295.704803
14.776653,292.263489,14.776802,295.441071
14.777278,292.001495,14.777427,295.179871
14.777903,291.739716,14.778051,294.917603
14.778527,291.478088,14.778676,294.657135
14.779152,291.214233,14.779301,294.396576
14.779776,290.957428,14.779925,294.134766
14.7804,290.696655,14.78055,293.871399
14.781025,290.432678,14.781175,293.611694
14.78165,290.170258,14.781798,293.3526
14.782274,289.911377,14.782423,293.091827
14.782899,289.649628,14.783048,292.83194
14.783524,289.39093,14.783672,292.571167
14.784148,289.131073,14.784297,292.310028
14.784772,288.869141,14.784922,292.049896
14.785397,288.609009,14.785546,291.789978
14.786021,288.348816,14.786171,291.53009
14.786646,288.089874,14.786795,291.271057
14.787271,287.82666,14.787419,291.011505
14.787895,287.56665,14.788044,290.758728
14.78852,287.306274,14.788669,290.516327
14.789145,287.04776,14.789293,290.28833
14.789769,286.785919,14.789918,290.059845
14.790393,286.524597,14.790543,289.814972
14.791018,286.264191,14.791167,289.559937
14.791642,286.002869,14.791792,289.302307
14.792267,285.742401,14.792416,289.046234
14.792892,285.482178,14.79304,288.789856
14.793516,285.220825,14.793665,288.533813
14.794141,284.959167,14.79429,288.276978
14.794765,284.70105,14.794914,288.021393
14.795389,284.441772,14.795539,287.766205
14.796014,284.183197,14.796164,287.50946
14.796638,283.923706,14.796788,287.255341
14.797263,283.661499,14.797413,287.001556
14.797888,283.404144,14.798037,286.74881
14.798512,283.144867,14.798661,286.497009
14.799137,282.887268,14.799286,286.241913
14.799762,282.628937,14.799911,285.990051
14.800385,282.367615,14.800535,285.735229
14.80101,282.111908,14.80116,285.482544
14.801635,281.852173,14.801785,285.22821
14.802259,281.593231,14.802409,284.974823
14.802884,281.335602,14.803033,284.720856
14.803509,281.077606,14.803658,284.467499
14.804133,280.819611,14.804282,284.214569
14.804758,280.562164,14.804907,283.96228
14.805383,280.304199,14.805532,283.710083
14.806006,280.046417,14.806156,283.457031
14.806631,279.789124,14.806781,283.206177
14.807256,279.533295,14.807405,282.952179
14.80788,279.275574,14.80803,282.700836
14.808505,279.021606,14.808654,282.447968
14.80913,278.762848,14.809278,282.196075
14.809754,278.509247,14.809903,281.945465
14.810379,278.250854,14.810528,281.692474
14.811003,277.998108,14.811152,281.440857
14.811627,277.742523,14.811777,281.190155
14.812252,277.485626,14.812402,280.940155
14.812877,277.230927,14.813026,280.686798
14.813501,276.977295,14.813651,280.437134
14.814126,276.728424,14.814275,280.184143
14.814751,276.497284,14.814899,279.935333
14.815375,276.277222,14.815524,279.686493
14.816,276.045471,14.816149,279.436523
14.816624,275.799164,14.816773,279.185181
14.817248,275.546265,14.817398,278.933655
14.817873,275.293304,14.818023,278.686066
14.818498,275.040405,14.818647,278.436493
14.819122,274.787567,14.819271,278.187744
14.819747,274.537109,14.819896,277.938751
14.820372,274.285126,14.82052,277.689972
14.820996,274.034454,14.821145,277.441315
14.82162,273.784729,14.82177,277.194
14.822245,273.533234,14.822394,276.94339
14.822869,273.281555,14.823019,276.694519
14.823494,273.03064,14.823644,276.445862
14.824119,272.780121,14.824268,276.1987
14.824743,272.529572,14.824892,275.951447
14.825368,272.279053,14.825517,275.703918
14.825993,272.029114,14.826141,275.457336
14.826617,271.776917,14.826766,275.210236
14.827241,271.527252,14.827391,274.964233
14.827866,271.277893,14.828015,274.716156
14.82849,271.027954,14.82864,274.470276
14.829115,270.779541,14.829265,274.222778
14.82974,270.530975,14.829888,273.974457
14.830364,270.28186,14.830513,273.7276
14.830989,270.030579,14.831138,273.481323
14.831614,269.781952,14.831762,273.23526
14.832237,269.534302,14.832387,272.989807
14.832862,269.286285,14.833012,272.742676
14.833487,269.037811,14.833636,272.497742
14.834111,268.788666,14.834261,272.252106
14.834736,268.541229,14.834886,272.007019
14.835361,268.296844,14.835509,271.761505
14.835985,268.050201,14.836134,271.515747
14.83661,267.802399,14.836759,271.270081
14.837234,267.554718,14.837383,271.027039
14.837858,267.307037,14.838008,270.782227
14.838483,267.060089,14.838633,270.537781
14.839108,266.81543,14.839257,270.293274
14.839732,266.568268,14.839882,270.05014
14.840357,266.320953,14.840507,269.806671
14.840981,266.074921,14.84113,269.563416
14.841606,265.830383,14.841755,269.329285
14.842231,265.584961,14.84238,269.109833
14.842854,265.338776,14.843004,268.897308
14.843479,265.094543,14.843629,268.672699
14.844104,264.849731,14.844254,268.433655
14.844728,264.607056,14.844878,268.19043
14.845353,264.36264,14.845503,267.94696
14.845978,264.117889,14.846127,267.705322
14.846602,263.872253,14.846751,267.460815
14.847227,263.626251,14.847376,267.219421
14.847851,263.383545,14.848001,266.975525
14.848475,263.141541,14.848625,266.732178
14.8491,262.897003,14.84925,266.489594
14.849725,262.652832,14.849874,266.248566
14.850349,262.408691,14.850499,266.006805
14.850974,262.166687,14.851124,265.762451
14.851599,261.920715,14.851748,265.520111
14.852223,261.677673,14.852372,265.278625
14.852848,261.433624,14.852997,265.036591
14.853472,261.191711,14.853621,264.795197
14.854096,260.949402,14.854246,264.554291
14.854721,260.707397,14.854871,264.313232
14.855346,260.465881,14.855495,264.070007
14.85597,260.223175,14.85612,263.826935
14.856595,259.980499,14.856745,263.584961
14.85722,259.738403,14.857368,263.344238
14.857844,259.49707,14.857993,263.103058
14.858468,259.256622,14.858618,262.859802
14.859093,259.014771,14.859242,262.619385
14.859717,258.772217,14.859867,262.376984
14.860342,258.532379,14.860492,262.136047
14.860967,258.290436,14.861116,261.895935
14.861591,258.0513,14.861741,261.654999
14.862216,257.810699,14.862365,261.415222
14.862841,257.571991,14.862989,261.172516
14.863465,257.33316,14.863614,260.931396
14.864089,257.093781,14.864239,260.689545
14.864714,256.855042,14.864863,260.448578
14.865338,256.616699,14.865488,260.207825
14.865963,256.37738,14.866113,259.969177
